bill_id,bill_number,title,date,event
1933780,HB1036,Relating To Public Employment Cost Items.,2025-01-23,Committee Referral
1933780,HB1036,Relating To Public Employment Cost Items.,2025-02-10,Committee Report Pass
1933780,HB1036,Relating To Public Employment Cost Items.,2025-02-10,Committee Referral
1933780,HB1036,Relating To Public Employment Cost Items.,2025-02-27,Committee Report Pass
1933780,HB1036,Relating To Public Employment Cost Items.,2025-02-27,Engrossed
1933780,HB1036,Relating To Public Employment Cost Items.,2025-03-04,Committee Referral
1933780,HB1036,Relating To Public Employment Cost Items.,2025-03-18,Committee Report Pass
1933780,HB1036,Relating To Public Employment Cost Items.,2025-03-18,Committee Referral
1933780,HB1036,Relating To Public Employment Cost Items.,2025-04-04,Committee Report Pass
1933633,HB1037,Relating To Public Employment Cost Items.,2025-01-23,Introduced
1933633,HB1037,Relating To Public Employment Cost Items.,2025-01-23,Committee Referral
1933633,HB1037,Relating To Public Employment Cost Items.,2025-02-10,Committee Report Pass
1933633,HB1037,Relating To Public Employment Cost Items.,2025-02-10,Committee Referral
1933633,HB1037,Relating To Public Employment Cost Items.,2025-02-27,Committee Report Pass
1933633,HB1037,Relating To Public Employment Cost Items.,2025-02-27,Engrossed
1933633,HB1037,Relating To Public Employment Cost Items.,2025-03-04,Committee Referral
1933633,HB1037,Relating To Public Employment Cost Items.,2025-03-18,Committee Report Pass
1933633,HB1037,Relating To Public Employment Cost Items.,2025-03-18,Committee Referral
1933633,HB1037,Relating To Public Employment Cost Items.,2025-04-04,Committee Report Pass
1933499,HB1038,Relating To Public Employment Cost Items.,2025-01-23,Introduced
1933499,HB1038,Relating To Public Employment Cost Items.,2025-01-23,Committee Referral
1933499,HB1038,Relating To Public Employment Cost Items.,2025-02-10,Committee Report Pass
1933499,HB1038,Relating To Public Employment Cost Items.,2025-02-10,Committee Referral
1933499,HB1038,Relating To Public Employment Cost Items.,2025-02-27,Committee Report Pass
1933499,HB1038,Relating To Public Employment Cost Items.,2025-02-27,Engrossed
1933499,HB1038,Relating To Public Employment Cost Items.,2025-03-04,Committee Referral
1933499,HB1038,Relating To Public Employment Cost Items.,2025-03-18,Committee Report Pass
1933499,HB1038,Relating To Public Employment Cost Items.,2025-03-18,Committee Referral
1933499,HB1038,Relating To Public Employment Cost Items.,2025-04-04,Committee Report Pass
1933499,HB1038,Relating To Public Employment Cost Items.,2025-04-25,Committee Report Pass
1933499,HB1038,Relating To Public Employment Cost Items.,2025-04-25,Committee Report Pass
1933499,HB1038,Relating To Public Employment Cost Items.,2025-05-01,Enrolled
1933499,HB1038,Relating To Public Employment Cost Items.,2025-05-13,Chapter/Act/Statute
1933499,HB1038,Relating To Public Employment Cost Items.,2025-05-13,Passed
1933837,HB1039,Relating To Public Employment Cost Items.,2025-01-23,Introduced
1933837,HB1039,Relating To Public Employment Cost Items.,2025-01-23,Committee Referral
1933837,HB1039,Relating To Public Employment Cost Items.,2025-02-10,Committee Report Pass
1933837,HB1039,Relating To Public Employment Cost Items.,2025-02-10,Committee Referral
1933837,HB1039,Relating To Public Employment Cost Items.,2025-02-27,Committee Report Pass
1933837,HB1039,Relating To Public Employment Cost Items.,2025-02-27,Engrossed
1933837,HB1039,Relating To Public Employment Cost Items.,2025-03-04,Committee Referral
1933837,HB1039,Relating To Public Employment Cost Items.,2025-03-18,Committee Report Pass
1933837,HB1039,Relating To Public Employment Cost Items.,2025-03-18,Committee Referral
1933837,HB1039,Relating To Public Employment Cost Items.,2025-04-04,Committee Report Pass
1916687,HB104,Relating To Candidates.,2025-01-16,Introduced
1916687,HB104,Relating To Candidates.,2025-01-21,Committee Referral
1933681,HB1040,Relating To The Hawaii Employer-union Health Benefits Trust Fund Base Composite Monthly Contribution.,2025-01-23,Introduced
1933681,HB1040,Relating To The Hawaii Employer-union Health Benefits Trust Fund Base Composite Monthly Contribution.,2025-01-23,Committee Referral
1933681,HB1040,Relating To The Hawaii Employer-union Health Benefits Trust Fund Base Composite Monthly Contribution.,2025-02-11,Committee Report Pass
1933681,HB1040,Relating To The Hawaii Employer-union Health Benefits Trust Fund Base Composite Monthly Contribution.,2025-02-11,Committee Referral
1933506,HB1041,Relating To The Employees' Retirement System.,2025-01-23,Introduced
1933506,HB1041,Relating To The Employees' Retirement System.,2025-01-23,Committee Referral
1933506,HB1041,Relating To The Employees' Retirement System.,2025-02-11,Committee Report Pass
1933506,HB1041,Relating To The Employees' Retirement System.,2025-02-11,Committee Referral
1933432,HB1042,Relating To The Employees' Retirement System's Employer Reporting Review.,2025-01-23,Introduced
1933432,HB1042,Relating To The Employees' Retirement System's Employer Reporting Review.,2025-01-23,Committee Referral
1933432,HB1042,Relating To The Employees' Retirement System's Employer Reporting Review.,2025-02-11,Committee Report Pass
1933432,HB1042,Relating To The Employees' Retirement System's Employer Reporting Review.,2025-02-11,Committee Referral
1933663,HB1043,Relating To Funding Adjustments For State Programs.,2025-01-23,Introduced
1933663,HB1043,Relating To Funding Adjustments For State Programs.,2025-01-23,Committee Referral
1933571,HB1044,Relating To Funding Adjustments For State Programs.,2025-01-23,Introduced
1933571,HB1044,Relating To Funding Adjustments For State Programs.,2025-01-23,Committee Referral
1933755,HB1045,Making Emergency Appropriations For Law Enforcement Personnel Costs.,2025-01-23,Introduced
1933755,HB1045,Making Emergency Appropriations For Law Enforcement Personnel Costs.,2025-01-23,Committee Referral
1933755,HB1045,Making Emergency Appropriations For Law Enforcement Personnel Costs.,2025-02-14,Committee Report Pass
1933755,HB1045,Making Emergency Appropriations For Law Enforcement Personnel Costs.,2025-02-14,Committee Referral
1933755,HB1045,Making Emergency Appropriations For Law Enforcement Personnel Costs.,2025-02-28,Committee Report Pass
1933755,HB1045,Making Emergency Appropriations For Law Enforcement Personnel Costs.,2025-02-28,Engrossed
1933755,HB1045,Making Emergency Appropriations For Law Enforcement Personnel Costs.,2025-03-04,Committee Referral
1933755,HB1045,Making Emergency Appropriations For Law Enforcement Personnel Costs.,2025-03-18,Committee Report Pass
1933755,HB1045,Making Emergency Appropriations For Law Enforcement Personnel Costs.,2025-03-18,Committee Referral
1933755,HB1045,Making Emergency Appropriations For Law Enforcement Personnel Costs.,2025-04-04,Committee Report Pass
1933755,HB1045,Making Emergency Appropriations For Law Enforcement Personnel Costs.,2025-04-25,Committee Report Pass
1933755,HB1045,Making Emergency Appropriations For Law Enforcement Personnel Costs.,2025-04-25,Committee Report Pass
1933755,HB1045,Making Emergency Appropriations For Law Enforcement Personnel Costs.,2025-05-01,Enrolled
1933755,HB1045,Making Emergency Appropriations For Law Enforcement Personnel Costs.,2025-05-14,Chapter/Act/Statute
1933755,HB1045,Making Emergency Appropriations For Law Enforcement Personnel Costs.,2025-05-14,Passed
1933565,HB1046,Relating To The Interstate Medical Licensure Compact.,2025-01-23,Introduced
1933565,HB1046,Relating To The Interstate Medical Licensure Compact.,2025-01-23,Committee Referral
1933554,HB1047,Relating To Interest On Insurance Proceeds Related To A Mortgage Loan.,2025-01-23,Introduced
1933554,HB1047,Relating To Interest On Insurance Proceeds Related To A Mortgage Loan.,2025-01-23,Committee Referral
1933554,HB1047,Relating To Interest On Insurance Proceeds Related To A Mortgage Loan.,2025-02-14,Committee Report Pass
1933554,HB1047,Relating To Interest On Insurance Proceeds Related To A Mortgage Loan.,2025-02-14,Committee Referral
1933445,HB1048,Relating To Installment Loans.,2025-01-23,Introduced
1933445,HB1048,Relating To Installment Loans.,2025-01-23,Committee Referral
1933445,HB1048,Relating To Installment Loans.,2025-02-11,Committee Report Pass
1933445,HB1048,Relating To Installment Loans.,2025-02-11,Committee Referral
1933696,HB1049,Relating To The Money Transmitters Modernization Act.,2025-01-23,Introduced
1933696,HB1049,Relating To The Money Transmitters Modernization Act.,2025-01-23,Committee Referral
1933696,HB1049,Relating To The Money Transmitters Modernization Act.,2025-02-11,Committee Report Pass
1933696,HB1049,Relating To The Money Transmitters Modernization Act.,2025-02-11,Committee Referral
1916803,HB105,Relating To Taxation.,2025-01-16,Introduced
1916803,HB105,Relating To Taxation.,2025-01-21,Committee Referral
1933807,HB1050,"Relating To Title 24, Hawaii Revised Statutes.",2025-01-23,Introduced
1933807,HB1050,"Relating To Title 24, Hawaii Revised Statutes.",2025-01-23,Committee Referral
1933807,HB1050,"Relating To Title 24, Hawaii Revised Statutes.",2025-02-27,Committee Report Pass
1933807,HB1050,"Relating To Title 24, Hawaii Revised Statutes.",2025-03-04,Engrossed
1933807,HB1050,"Relating To Title 24, Hawaii Revised Statutes.",2025-03-06,Committee Referral
1933807,HB1050,"Relating To Title 24, Hawaii Revised Statutes.",2025-04-01,Committee Report Pass
1933476,HB1051,Relating To Energy-efficiency Portfolio Standards.,2025-01-23,Introduced
1933476,HB1051,Relating To Energy-efficiency Portfolio Standards.,2025-01-23,Committee Referral
1933476,HB1051,Relating To Energy-efficiency Portfolio Standards.,2025-02-11,Committee Report Pass
1933476,HB1051,Relating To Energy-efficiency Portfolio Standards.,2025-02-11,Committee Referral
1933476,HB1051,Relating To Energy-efficiency Portfolio Standards.,2025-02-27,Committee Report Pass
1933476,HB1051,Relating To Energy-efficiency Portfolio Standards.,2025-02-27,Engrossed
1933476,HB1051,Relating To Energy-efficiency Portfolio Standards.,2025-03-04,Committee Referral
1933476,HB1051,Relating To Energy-efficiency Portfolio Standards.,2025-03-17,Committee Report Pass
1933476,HB1051,Relating To Energy-efficiency Portfolio Standards.,2025-03-17,Committee Referral
1933476,HB1051,Relating To Energy-efficiency Portfolio Standards.,2025-04-04,Committee Report Pass
1933476,HB1051,Relating To Energy-efficiency Portfolio Standards.,2025-04-24,Committee Report Pass
1933476,HB1051,Relating To Energy-efficiency Portfolio Standards.,2025-04-24,Committee Report Pass
1933476,HB1051,Relating To Energy-efficiency Portfolio Standards.,2025-05-01,Enrolled
1933476,HB1051,Relating To Energy-efficiency Portfolio Standards.,2025-07-02,Chapter/Act/Statute
1933476,HB1051,Relating To Energy-efficiency Portfolio Standards.,2025-07-02,Passed
1933811,HB1052,Relating To The Universal Service Program.,2025-01-23,Introduced
1933811,HB1052,Relating To The Universal Service Program.,2025-01-23,Committee Referral
1933811,HB1052,Relating To The Universal Service Program.,2025-02-11,Committee Report Pass
1933811,HB1052,Relating To The Universal Service Program.,2025-02-11,Committee Referral
1933811,HB1052,Relating To The Universal Service Program.,2025-02-28,Committee Report Pass
1933811,HB1052,Relating To The Universal Service Program.,2025-02-28,Engrossed
1933811,HB1052,Relating To The Universal Service Program.,2025-03-04,Committee Referral
1933811,HB1052,Relating To The Universal Service Program.,2025-03-21,Committee Report Pass
1933811,HB1052,Relating To The Universal Service Program.,2025-03-21,Committee Referral
1933811,HB1052,Relating To The Universal Service Program.,2025-04-04,Committee Report Pass
1933811,HB1052,Relating To The Universal Service Program.,2025-04-25,Committee Report Pass
1933811,HB1052,Relating To The Universal Service Program.,2025-04-25,Committee Report Pass
1933811,HB1052,Relating To The Universal Service Program.,2025-05-01,Enrolled
1933811,HB1052,Relating To The Universal Service Program.,2025-06-09,Chapter/Act/Statute
1933811,HB1052,Relating To The Universal Service Program.,2025-06-09,Passed
1933597,HB1053,Relating To Condominium Association's Operating Budget.,2025-01-23,Introduced
1933597,HB1053,Relating To Condominium Association's Operating Budget.,2025-01-23,Committee Referral
1933597,HB1053,Relating To Condominium Association's Operating Budget.,2025-02-11,Committee Report Pass
1933597,HB1053,Relating To Condominium Association's Operating Budget.,2025-02-11,Committee Referral
1933542,HB1054,Relating To Administrative Licensure Actions Against Sex Offenders.,2025-01-23,Introduced
1933542,HB1054,Relating To Administrative Licensure Actions Against Sex Offenders.,2025-01-23,Committee Referral
1933542,HB1054,Relating To Administrative Licensure Actions Against Sex Offenders.,2025-02-12,Committee Report Pass
1933542,HB1054,Relating To Administrative Licensure Actions Against Sex Offenders.,2025-02-12,Committee Referral
1933680,HB1055,Making An Emergency Appropriation To The Public Utilities Commission.,2025-01-23,Introduced
1933680,HB1055,Making An Emergency Appropriation To The Public Utilities Commission.,2025-01-23,Committee Referral
1933680,HB1055,Making An Emergency Appropriation To The Public Utilities Commission.,2025-02-11,Committee Report Pass
1933680,HB1055,Making An Emergency Appropriation To The Public Utilities Commission.,2025-02-11,Committee Referral
1933680,HB1055,Making An Emergency Appropriation To The Public Utilities Commission.,2025-02-28,Committee Report Pass
1933680,HB1055,Making An Emergency Appropriation To The Public Utilities Commission.,2025-02-28,Engrossed
1933680,HB1055,Making An Emergency Appropriation To The Public Utilities Commission.,2025-03-04,Committee Referral
1933680,HB1055,Making An Emergency Appropriation To The Public Utilities Commission.,2025-03-21,Committee Report Pass
1933680,HB1055,Making An Emergency Appropriation To The Public Utilities Commission.,2025-03-21,Committee Referral
1933680,HB1055,Making An Emergency Appropriation To The Public Utilities Commission.,2025-04-03,Committee Report Pass
1933680,HB1055,Making An Emergency Appropriation To The Public Utilities Commission.,2025-04-25,Committee Report Pass
1933680,HB1055,Making An Emergency Appropriation To The Public Utilities Commission.,2025-04-25,Committee Report Pass
