bill_id,bill_number,title,description,state,subject,companion,relevant,session,filename,status,status_date,source,chat,url_final_text,url_initial_text
1933546,HB1032,Relating To Public Employment Cost Items.,"Provides appropriations for collective bargaining cost items for the members of Bargaining Unit (6) and their excluded counterparts, including the cost of salary adjustments negotiated between the State and the bargaining unit representative for fiscal biennium 2025-2027. (CD1)",HI,"Public Employment Cost Items, BU-6, Appropriations ($)",SB1351,,2025 Regular Session,./sample-data\HI\2025-2025_Regular_Session\bill\HB1032.json,Passed,2025-05-13,https://www.capitol.hawaii.gov/session/measure_indiv.aspx?billtype=HB&billnumber=1032&year=2025,,https://www.capitol.hawaii.gov/sessions/session2025/bills/HB1032_CD1_.HTM,https://www.capitol.hawaii.gov/sessions/session2025/bills/HB1032_.HTM
1933828,HB1033,Relating To Public Employment Cost Items.,"Provides appropriations for collective bargaining cost items for the members of Bargaining Unit (7) and their excluded counterparts, including the cost of salary adjustments negotiated between the State and the bargaining unit representative for fiscal biennium 2025-2027. (CD1)",HI,"Public Employment Cost Items, BU-7, Appropriations ($)",SB1352,,2025 Regular Session,./sample-data\HI\2025-2025_Regular_Session\bill\HB1033.json,Passed,2025-05-13,https://www.capitol.hawaii.gov/session/measure_indiv.aspx?billtype=HB&billnumber=1033&year=2025,,https://www.capitol.hawaii.gov/sessions/session2025/bills/HB1033_CD1_.HTM,https://www.capitol.hawaii.gov/sessions/session2025/bills/HB1033_.HTM
1933730,HB1034,Relating To Public Employment Cost Items.,"Provides appropriations for collective bargaining cost items for the members of Bargaining Unit (8) and their excluded counterparts, including the cost of salary adjustments negotiated between the State and the bargaining unit representative for fiscal biennium 2025-2027. (CD1)",HI,"Public Employment Cost Items, BU-8, Appropriations ($)",SB1353,,2025 Regular Session,./sample-data\HI\2025-2025_Regular_Session\bill\HB1034.json,Passed,2025-05-13,https://www.capitol.hawaii.gov/session/measure_indiv.aspx?billtype=HB&billnumber=1034&year=2025,,https://www.capitol.hawaii.gov/sessions/session2025/bills/HB1034_CD1_.HTM,https://www.capitol.hawaii.gov/sessions/session2025/bills/HB1034_.HTM
1933717,HB1035,Relating To Public Employment Cost Items.,"Provides appropriations for collective bargaining cost items for the members of Bargaining Unit (9) and their excluded counterparts, including the cost of salary adjustments negotiated between the State and the bargaining unit representative for fiscal biennium 2025-2027. (CD1)",HI,"Public Employment Cost Items, BU-9, Appropriations ($)",SB1354,,2025 Regular Session,./sample-data\HI\2025-2025_Regular_Session\bill\HB1035.json,Passed,2025-05-13,https://www.capitol.hawaii.gov/session/measure_indiv.aspx?billtype=HB&billnumber=1035&year=2025,,https://www.capitol.hawaii.gov/sessions/session2025/bills/HB1035_CD1_.HTM,https://www.capitol.hawaii.gov/sessions/session2025/bills/HB1035_.HTM
1933780,HB1036,Relating To Public Employment Cost Items.,"Provides appropriations for collective bargaining cost items for the members of Bargaining Unit (10) and their excluded counterparts, including the cost of salary adjustments negotiated between the State and the bargaining unit representative for fiscal biennium 2025-2027. Declares the expenditure ceiling for fiscal year 2025-2026 is exceeded. Effective 7/1/2050. (SD1)",HI,"Public Employment Cost Items, BU-10, Appropriations, Expenditure Ceiling ($)",SB1355,,2025 Regular Session,./sample-data\HI\2025-2025_Regular_Session\bill\HB1036.json,Engrossed,2025-02-27,https://www.capitol.hawaii.gov/session/measure_indiv.aspx?billtype=HB&billnumber=1036&year=2025,,https://www.capitol.hawaii.gov/sessions/session2025/bills/HB1036_SD1_.HTM,https://www.capitol.hawaii.gov/sessions/session2025/bills/HB1036_.HTM
1933633,HB1037,Relating To Public Employment Cost Items.,"Provides appropriations for collective bargaining cost items for the members of bargaining unit (11) and their excluded counterparts, including the cost of salary adjustments negotiated between the State and the bargaining unit representative for fiscal biennium 2025-2027. Declares the expenditure ceiling for fiscal year 2025-2026 is exceeded. Effective 7/1/2050. (SD1)",HI,"Public Employment Cost Items, BU-11, Appropriations, Expenditure Ceiling ($)",SB1356,,2025 Regular Session,./sample-data\HI\2025-2025_Regular_Session\bill\HB1037.json,Engrossed,2025-02-27,https://www.capitol.hawaii.gov/session/measure_indiv.aspx?billtype=HB&billnumber=1037&year=2025,,https://www.capitol.hawaii.gov/sessions/session2025/bills/HB1037_SD1_.HTM,https://www.capitol.hawaii.gov/sessions/session2025/bills/HB1037_.HTM
1933499,HB1038,Relating To Public Employment Cost Items.,"Provides appropriations for collective bargaining cost items for the members of bargaining unit (13) and their excluded counterparts, including the cost of salary adjustments negotiated between the State and the bargaining unit representative for fiscal biennium 2025-2027. (CD1)",HI,"Public Employment Cost Items, BU-13, Appropriations ($)",SB1357,,2025 Regular Session,./sample-data\HI\2025-2025_Regular_Session\bill\HB1038.json,Passed,2025-05-13,https://www.capitol.hawaii.gov/session/measure_indiv.aspx?billtype=HB&billnumber=1038&year=2025,,https://www.capitol.hawaii.gov/sessions/session2025/bills/HB1038_CD1_.HTM,https://www.capitol.hawaii.gov/sessions/session2025/bills/HB1038_.HTM
1933837,HB1039,Relating To Public Employment Cost Items.,"Provides appropriations for collective bargaining cost items for the members of Bargaining Unit (14) and their excluded counterparts, including the cost of salary adjustments negotiated between the State and the bargaining unit representative for fiscal biennium 2025-2027. Declares the expenditure ceiling for fiscal year 2025-2026 is exceeded. Effective 7/1/2050. (SD1)",HI,"Public Employment Cost Items, BU-14, Appropriations, Expenditure Ceiling ($)",SB1358,,2025 Regular Session,./sample-data\HI\2025-2025_Regular_Session\bill\HB1039.json,Engrossed,2025-02-27,https://www.capitol.hawaii.gov/session/measure_indiv.aspx?billtype=HB&billnumber=1039&year=2025,,https://www.capitol.hawaii.gov/sessions/session2025/bills/HB1039_SD1_.HTM,https://www.capitol.hawaii.gov/sessions/session2025/bills/HB1039_.HTM
1916687,HB104,Relating To Candidates.,Requires objections made by an officer of a political party to candidate nomination papers to be filed with and determined by the Office of Elections.,HI,"Candidates, Office of Elections, Nomination Papers, Challenges, Hearings",SB335,,2025 Regular Session,./sample-data\HI\2025-2025_Regular_Session\bill\HB104.json,Introduced,2025-01-16,https://www.capitol.hawaii.gov/session/measure_indiv.aspx?billtype=HB&billnumber=104&year=2025,,https://www.capitol.hawaii.gov/sessions/session2025/bills/HB104_.HTM,https://www.capitol.hawaii.gov/sessions/session2025/bills/HB104_.HTM
1933681,HB1040,Relating To The Hawaii Employer-union Health Benefits Trust Fund Base Composite Monthly Contribution.,"Effective 1/1/2026, increases the employer base composite monthly contribution to the Hawaii Employer-Union Health Benefits Trust Fund by 5.2 percent of the 2025 employer base composite monthly contribution. Effective 1/1/2027, requires the calculation of employer base composite monthly contribution based on the change in Medicare Part B premiums from 2025 to 2026 and at two-year increments thereafter. Effective 7/1/3000. (HD1)",HI,"EUTF, Employer Base Composite Monthly Contribution",SB1359,,2025 Regular Session,./sample-data\HI\2025-2025_Regular_Session\bill\HB1040.json,Introduced,2025-01-23,https://www.capitol.hawaii.gov/session/measure_indiv.aspx?billtype=HB&billnumber=1040&year=2025,,https://www.capitol.hawaii.gov/sessions/session2025/bills/HB1040_HD1_.HTM,https://www.capitol.hawaii.gov/sessions/session2025/bills/HB1040_.HTM
1933506,HB1041,Relating To The Employees' Retirement System.,"Amends statutory language to conform the requirements of beginning dates and automatic cashout requirements with the Internal Revenue Code of 1986, as amended. Effective 7/1/3000. (HD1)",HI,"Employees' Retirement System, Required Beginning Dates, Automatic Payments",SB1360,,2025 Regular Session,./sample-data\HI\2025-2025_Regular_Session\bill\HB1041.json,Introduced,2025-01-23,https://www.capitol.hawaii.gov/session/measure_indiv.aspx?billtype=HB&billnumber=1041&year=2025,,https://www.capitol.hawaii.gov/sessions/session2025/bills/HB1041_HD1_.HTM,https://www.capitol.hawaii.gov/sessions/session2025/bills/HB1041_.HTM
1933432,HB1042,Relating To The Employees' Retirement System's Employer Reporting Review.,Extends the due date of payment to the Employees' Retirement System for departments or agencies of the State or counties that fail to comply with reporting requirements by one year after the review period. Changes the time frame for which the Employers' Retirement System must report regarding any department or agency's failure to submit required information to the Employees' Retirement System from the current fiscal year to the previous fiscal year. Effective 7/1/3000. (HD1),HI,"Employees' Retirement System, Employer Reporting",SB1361,,2025 Regular Session,./sample-data\HI\2025-2025_Regular_Session\bill\HB1042.json,Introduced,2025-01-23,https://www.capitol.hawaii.gov/session/measure_indiv.aspx?billtype=HB&billnumber=1042&year=2025,,https://www.capitol.hawaii.gov/sessions/session2025/bills/HB1042_HD1_.HTM,https://www.capitol.hawaii.gov/sessions/session2025/bills/HB1042_.HTM
1933663,HB1043,Relating To Funding Adjustments For State Programs.,Makes emergency appropriations and commensurate reductions to pay for anticipated operating shortfalls due to the limited ability to transfer funds between programs.,HI,"Funds, Emergency Appropriations ($)",SB1362,,2025 Regular Session,./sample-data\HI\2025-2025_Regular_Session\bill\HB1043.json,Introduced,2025-01-23,https://www.capitol.hawaii.gov/session/measure_indiv.aspx?billtype=HB&billnumber=1043&year=2025,,https://www.capitol.hawaii.gov/sessions/session2025/bills/HB1043_.HTM,https://www.capitol.hawaii.gov/sessions/session2025/bills/HB1043_.HTM
1933571,HB1044,Relating To Funding Adjustments For State Programs.,Makes emergency appropriations and commensurate reductions to pay for anticipated operating shortfalls in the fourth quarter due to the limited ability to transfer funds between programs.,HI,"Funds, Emergency Appropriations ($)",SB1363,,2025 Regular Session,./sample-data\HI\2025-2025_Regular_Session\bill\HB1044.json,Introduced,2025-01-23,https://www.capitol.hawaii.gov/session/measure_indiv.aspx?billtype=HB&billnumber=1044&year=2025,,https://www.capitol.hawaii.gov/sessions/session2025/bills/HB1044_.HTM,https://www.capitol.hawaii.gov/sessions/session2025/bills/HB1044_.HTM
1933755,HB1045,Making Emergency Appropriations For Law Enforcement Personnel Costs.,Makes emergency appropriations for fiscal year 2024-2025 to the Department of Accounting and General Services and the Judiciary for payroll and fringe benefits of affected Department of Law Enforcement personnel. (CD1),HI,"Expenditure Ceiling ($), DAGS, Judiciary, DLE, Emergency Appropriations",SB1364,,2025 Regular Session,./sample-data\HI\2025-2025_Regular_Session\bill\HB1045.json,Passed,2025-05-14,https://www.capitol.hawaii.gov/session/measure_indiv.aspx?billtype=HB&billnumber=1045&year=2025,,https://www.capitol.hawaii.gov/sessions/session2025/bills/HB1045_CD1_.HTM,https://www.capitol.hawaii.gov/sessions/session2025/bills/HB1045_.HTM
1933565,HB1046,Relating To The Interstate Medical Licensure Compact.,Authorizes the Hawaii Medical Board as the State of Principal License to investigate and request criminal history records of qualified physicians seeking licensing through the Interstate Medical Licensure Compact. Appropriates funds. Effective 07/01/2025.,HI,"Department of Commerce and Consumer Affairs, Hawaii Criminal Justice Data Center, Hawaii Medical Board, Interstate Medical Licensure Compact, Criminal History Record Checks, Appropriation ($)",SB1365,,2025 Regular Session,./sample-data\HI\2025-2025_Regular_Session\bill\HB1046.json,Introduced,2025-01-23,https://www.capitol.hawaii.gov/session/measure_indiv.aspx?billtype=HB&billnumber=1046&year=2025,,https://www.capitol.hawaii.gov/sessions/session2025/bills/HB1046_.HTM,https://www.capitol.hawaii.gov/sessions/session2025/bills/HB1046_.HTM
1933554,HB1047,Relating To Interest On Insurance Proceeds Related To A Mortgage Loan.,"Requires Hawaii financial institutions, during a declared state of emergency, and mortgage servicers to determine whether insurance proceeds are to be applied to a mortgage or be placed into an interest-bearing escrow account. Prohibits charging a fee for the maintenance or disbursement of the interest earned from the interest-bearing escrow account. (HD1)",HI,"Interest on Insurance Proceeds, Mortgage Loans, Mortgage Servicers, Hawaii Financial Institutions",SB1366,,2025 Regular Session,./sample-data\HI\2025-2025_Regular_Session\bill\HB1047.json,Introduced,2025-01-23,https://www.capitol.hawaii.gov/session/measure_indiv.aspx?billtype=HB&billnumber=1047&year=2025,,https://www.capitol.hawaii.gov/sessions/session2025/bills/HB1047_HD1_.HTM,https://www.capitol.hawaii.gov/sessions/session2025/bills/HB1047_.HTM
